event-id,visible,timestamp,location-long,location-lat,comments,eobs:temperature,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
1228372,true,2006-06-12 12:03:00.000,38.7991472,-3.7962049,,,"gps",,"#220363",,"Tsavo Lion Study",477698.77819397126,9580396.549184743,"37S","Eastern African Time",2006-06-12 15:03:00.000
1228373,true,2006-06-12 18:00:00.000,38.8083985,-3.7858507,,,"gps",,"#220363",,"Tsavo Lion Study",478725.7255535333,9581541.288932148,"37S","Eastern African Time",2006-06-12 21:00:00.000
1228374,true,2006-06-13 00:00:00.000,38.7928465,-3.7362287,,,"gps",,"#220363",,"Tsavo Lion Study",476997.6172547365,9587025.886891669,"37S","Eastern African Time",2006-06-13 03:00:00.000
1228375,true,2006-06-13 06:00:00.000,38.8199502,-3.678584,,,"gps",,"#220363",,"Tsavo Lion Study",480005.9356177581,9593398.319844233,"37S","Eastern African Time",2006-06-13 09:00:00.000
1228376,true,2006-06-13 18:01:00.000,38.8110033,-3.6756213,,,"gps",,"#220363",,"Tsavo Lion Study",479012.3327317639,9593725.5972242,"37S","Eastern African Time",2006-06-13 21:01:00.000
1228377,true,2006-06-14 00:01:00.000,38.8871658,-3.6610037,,,"gps",,"#220363",,"Tsavo Lion Study",487469.8216269254,9595342.77892148,"37S","Eastern African Time",2006-06-14 03:01:00.000
1228378,true,2006-06-14 18:00:00.000,38.9543964,-3.7413841,,,"gps",,"#220363",,"Tsavo Lion Study",494936.2035192063,9586458.61413439,"37S","Eastern African Time",2006-06-14 21:00:00.000
1228379,true,2006-06-15 00:00:00.000,38.9737189,-3.7920667,,,"gps",,"#220363",,"Tsavo Lion Study",497081.93138666375,9580856.508473678,"37S","Eastern African Time",2006-06-15 03:00:00.000
1228380,true,2006-06-15 06:01:00.000,38.9771924,-3.8113546,,,"gps",,"#220363",,"Tsavo Lion Study",497467.66070349555,9578724.53264023,"37S","Eastern African Time",2006-06-15 09:01:00.000
1228381,true,2006-06-15 18:00:00.000,38.9706328,-3.8398238,,,"gps",,"#220363",,"Tsavo Lion Study",496739.45257435757,9575577.667532898,"37S","Eastern African Time",2006-06-15 21:00:00.000
1228382,true,2006-06-16 00:01:00.000,38.9525331,-3.7147836,,,"gps",,"#220363",,"Tsavo Lion Study",494729.1453699793,9589398.883493032,"37S","Eastern African Time",2006-06-16 03:01:00.000
1228383,true,2006-06-16 06:01:00.000,38.8950296,-3.7018146,,,"gps",,"#220363",,"Tsavo Lion Study",488343.6241350769,9590831.85993838,"37S","Eastern African Time",2006-06-16 09:01:00.000
1228384,true,2006-06-16 18:00:00.000,38.8768947,-3.6933863,,,"gps",,"#220363",,"Tsavo Lion Study",486329.71295579674,9591763.222600844,"37S","Eastern African Time",2006-06-16 21:00:00.000
1228385,true,2006-06-17 00:00:00.000,38.8205089,-3.7448683,,,"gps",,"#220363",,"Tsavo Lion Study",480069.4638861966,9586071.581375683,"37S","Eastern African Time",2006-06-17 03:00:00.000
1228386,true,2006-06-17 06:00:00.000,38.8206047,-3.745504,,,"gps",,"#220363",,"Tsavo Lion Study",480080.11584076006,9586001.316247093,"37S","Eastern African Time",2006-06-17 09:00:00.000
1228387,true,2006-06-17 12:02:00.000,38.8206007,-3.7455373,,,"gps",,"#220363",,"Tsavo Lion Study",480079.6724359799,9585997.635329975,"37S","Eastern African Time",2006-06-17 15:02:00.000
1228388,true,2006-06-17 18:01:00.000,38.8203813,-3.7455616,,,"gps",,"#220363",,"Tsavo Lion Study",480055.3109392128,9585994.944335481,"37S","Eastern African Time",2006-06-17 21:01:00.000
1228389,true,2006-06-18 00:00:00.000,38.8716717,-3.7753576,,,"gps",,"#220363",,"Tsavo Lion Study",485751.0432199101,9582702.44040109,"37S","Eastern African Time",2006-06-18 03:00:00.000
1228390,true,2006-06-18 06:01:00.000,38.903778,-3.8301816,,,"gps",,"#220363",,"Tsavo Lion Study",489316.65111052623,9576642.92493448,"37S","Eastern African Time",2006-06-18 09:01:00.000
1228391,true,2006-06-18 12:01:00.000,38.9031064,-3.8319396,,,"gps",,"#220363",,"Tsavo Lion Study",489242.106503182,9576448.595731026,"37S","Eastern African Time",2006-06-18 15:01:00.000
1228392,true,2006-06-18 18:00:00.000,38.9022744,-3.8328346,,,"gps",,"#220363",,"Tsavo Lion Study",489149.7424745409,9576349.656273551,"37S","Eastern African Time",2006-06-18 21:00:00.000
1228393,true,2006-06-19 00:02:00.000,38.9035137,-3.8249956,,,"gps",,"#220363",,"Tsavo Lion Study",489287.24190762115,9577216.156918261,"37S","Eastern African Time",2006-06-19 03:02:00.000
1228394,true,2006-06-19 06:01:00.000,38.9406074,-3.8375472,,,"gps",,"#220363",,"Tsavo Lion Study",493405.8089287188,9575829.138776604,"37S","Eastern African Time",2006-06-19 09:01:00.000
1228395,true,2006-06-19 12:02:00.000,38.9564876,-3.8607844,,,"gps",,"#220363",,"Tsavo Lion Study",495169.0736117653,9573260.718988424,"37S","Eastern African Time",2006-06-19 15:02:00.000
1228396,true,2006-06-19 18:00:00.000,38.9086868,-3.8849065,,,"gps",,"#220363",,"Tsavo Lion Study",489862.31504647847,9570593.956209023,"37S","Eastern African Time",2006-06-19 21:00:00.000
1228397,true,2006-06-20 00:00:00.000,38.8766572,-3.8627845,,,"gps",,"#220363",,"Tsavo Lion Study",486305.995657153,9573038.768306011,"37S","Eastern African Time",2006-06-20 03:00:00.000
1228398,true,2006-06-20 06:01:00.000,38.8766692,-3.862412,,,"gps",,"#220363",,"Tsavo Lion Study",486307.32197613537,9573079.942912757,"37S","Eastern African Time",2006-06-20 09:01:00.000
1228399,true,2006-06-20 18:00:00.000,38.8807542,-3.8665583,,,"gps",,"#220363",,"Tsavo Lion Study",486760.9199438088,9572621.694959495,"37S","Eastern African Time",2006-06-20 21:00:00.000
1228400,true,2006-06-21 00:00:00.000,38.876938,-3.8624431,,,"gps",,"#220363",,"Tsavo Lion Study",486337.16576896893,9573076.509586232,"37S","Eastern African Time",2006-06-21 03:00:00.000
1228401,true,2006-06-21 06:01:00.000,38.8727066,-3.8600758,,,"gps",,"#220363",,"Tsavo Lion Study",485867.3389517329,9573338.110785939,"37S","Eastern African Time",2006-06-21 09:01:00.000
1228402,true,2006-06-21 12:02:00.000,38.8727462,-3.859628,,,"gps",,"#220363",,"Tsavo Lion Study",485871.728120983,9573387.60917212,"37S","Eastern African Time",2006-06-21 15:02:00.000
1228403,true,2006-06-21 18:00:00.000,38.8712361,-3.8561658,,,"gps",,"#220363",,"Tsavo Lion Study",485704.0120866675,9573770.279444192,"37S","Eastern African Time",2006-06-21 21:00:00.000
1228404,true,2006-06-22 00:00:00.000,38.8302199,-3.9949107,,,"gps",,"#220363",,"Tsavo Lion Study",481153.2956188204,9558433.212388922,"37S","Eastern African Time",2006-06-22 03:00:00.000
1228405,true,2006-06-22 06:03:00.000,38.8309804,-3.9933249,,,"gps",,"#220363",,"Tsavo Lion Study",481237.6803327222,9558608.517625041,"37S","Eastern African Time",2006-06-22 09:03:00.000
1228406,true,2006-06-22 12:01:00.000,38.831366,-3.9933864,,,"gps",,"#220363",,"Tsavo Lion Study",481280.486059522,9558601.728450306,"37S","Eastern African Time",2006-06-22 15:01:00.000
1228407,true,2006-06-22 18:00:00.000,38.8316071,-3.9933942,,,"gps",,"#220363",,"Tsavo Lion Study",481307.250042672,9558600.871752108,"37S","Eastern African Time",2006-06-22 21:00:00.000
1228408,true,2006-06-23 00:00:00.000,38.8201775,-4.0176032,,,"gps",,"#220363",,"Tsavo Lion Study",480039.069832371,9555924.63711511,"37S","Eastern African Time",2006-06-23 03:00:00.000
1228409,true,2006-06-23 12:01:00.000,38.770384,-3.9651209,,,"gps",,"#220363",,"Tsavo Lion Study",474510.1715908384,9561724.453147884,"37S","Eastern African Time",2006-06-23 15:01:00.000
1228410,true,2006-06-23 18:01:00.000,38.770413,-3.9656166,,,"gps",,"#220363",,"Tsavo Lion Study",474513.40610100614,9561669.661226338,"37S","Eastern African Time",2006-06-23 21:01:00.000
1228411,true,2006-06-24 00:01:00.000,38.7695665,-3.9655,,,"gps",,"#220363",,"Tsavo Lion Study",474419.4315269666,9561682.523663342,"37S","Eastern African Time",2006-06-24 03:01:00.000
1228412,true,2006-06-24 06:01:00.000,38.7707167,-3.9649383,,,"gps",,"#220363",,"Tsavo Lion Study",474547.09945580986,9561744.647292126,"37S","Eastern African Time",2006-06-24 09:01:00.000
1228413,true,2006-06-24 18:01:00.000,38.7704973,-3.9656249,,,"gps",,"#220363",,"Tsavo Lion Study",474522.76459985576,9561668.746368438,"37S","Eastern African Time",2006-06-24 21:01:00.000
1228414,true,2006-06-25 00:01:00.000,38.7703253,-3.9620087,,,"gps",,"#220363",,"Tsavo Lion Study",474503.5599095531,9562068.462211717,"37S","Eastern African Time",2006-06-25 03:01:00.000
1228415,true,2006-06-25 06:02:00.000,38.7704171,-3.9650456,,,"gps",,"#220363",,"Tsavo Lion Study",474513.84375774645,9561732.777544813,"37S","Eastern African Time",2006-06-25 09:02:00.000
1228416,true,2006-06-25 12:00:00.000,38.7704447,-3.9650319,,,"gps",,"#220363",,"Tsavo Lion Study",474516.9072496122,9561734.292740155,"37S","Eastern African Time",2006-06-25 15:00:00.000
1228417,true,2006-06-25 18:01:00.000,38.7687661,-3.9641837,,,"gps",,"#220363",,"Tsavo Lion Study",474330.5375349191,9561827.997773487,"37S","Eastern African Time",2006-06-25 21:01:00.000
1228418,true,2006-06-26 00:00:00.000,38.7710494,-3.9608136,,,"gps",,"#220363",,"Tsavo Lion Study",474583.9070032306,9562200.586281462,"37S","Eastern African Time",2006-06-26 03:00:00.000
1228419,true,2006-06-26 06:01:00.000,38.7774398,-3.9659267,,,"gps",,"#220363",,"Tsavo Lion Study",475293.4686676611,9561635.596815377,"37S","Eastern African Time",2006-06-26 09:01:00.000
1228420,true,2006-06-26 12:01:00.000,38.7774583,-3.9658271,,,"gps",,"#220363",,"Tsavo Lion Study",475295.51941572834,9561646.606771307,"37S","Eastern African Time",2006-06-26 15:01:00.000
1228421,true,2006-06-26 18:01:00.000,38.7774118,-3.9658331,,,"gps",,"#220363",,"Tsavo Lion Study",475290.3575766102,9561645.942167364,"37S","Eastern African Time",2006-06-26 21:01:00.000
1228422,true,2006-06-27 00:00:00.000,38.7775599,-3.893857,,,"gps",,"#220363",,"Tsavo Lion Study",475304.6814389766,9569601.90328237,"37S","Eastern African Time",2006-06-27 03:00:00.000
1228423,true,2006-06-27 06:02:00.000,38.7783418,-3.8341399,,,"gps",,"#220363",,"Tsavo Lion Study",475389.7675955261,9576202.810228808,"37S","Eastern African Time",2006-06-27 09:02:00.000
1228424,true,2006-06-27 12:01:00.000,38.7783825,-3.8339399,,,"gps",,"#220363",,"Tsavo Lion Study",475394.28073356,9576224.918564457,"37S","Eastern African Time",2006-06-27 15:01:00.000
1228425,true,2006-06-27 18:02:00.000,38.7783712,-3.8339661,,,"gps",,"#220363",,"Tsavo Lion Study",475393.02686142095,9576222.02220112,"37S","Eastern African Time",2006-06-27 21:02:00.000
1228426,true,2006-06-28 00:00:00.000,38.8121916,-3.7829476,,,"gps",,"#220363",,"Tsavo Lion Study",479146.82058564934,9581862.276539909,"37S","Eastern African Time",2006-06-28 03:00:00.000
1228427,true,2006-06-28 06:01:00.000,38.8217128,-3.7403911,,,"gps",,"#220363",,"Tsavo Lion Study",480203.04381060705,9586566.497323839,"37S","Eastern African Time",2006-06-28 09:01:00.000
1228428,true,2006-06-28 18:00:00.000,38.8313266,-3.7370384,,,"gps",,"#220363",,"Tsavo Lion Study",481270.48925014114,9586937.299692547,"37S","Eastern African Time",2006-06-28 21:00:00.000
1228429,true,2006-06-29 00:00:00.000,38.9501926,-3.7970388,,,"gps",,"#220363",,"Tsavo Lion Study",494469.76751796395,9580306.802942192,"37S","Eastern African Time",2006-06-29 03:00:00.000
1228430,true,2006-06-29 06:00:00.000,38.9392849,-3.8229617,,,"gps",,"#220363",,"Tsavo Lion Study",493258.86134541937,9577441.33760789,"37S","Eastern African Time",2006-06-29 09:00:00.000
1228431,true,2006-06-29 18:01:00.000,38.9391693,-3.8231022,,,"gps",,"#220363",,"Tsavo Lion Study",493246.0274841128,9577425.806526722,"37S","Eastern African Time",2006-06-29 21:01:00.000
1228432,true,2006-06-30 00:01:00.000,38.9391076,-3.8230958,,,"gps",,"#220363",,"Tsavo Lion Study",493239.1769413751,9577426.513465805,"37S","Eastern African Time",2006-06-30 03:01:00.000
1228433,true,2006-06-30 06:01:00.000,38.9391316,-3.8233855,,,"gps",,"#220363",,"Tsavo Lion Study",493241.84390700446,9577394.491652586,"37S","Eastern African Time",2006-06-30 09:01:00.000
1228434,true,2006-06-30 12:00:00.000,38.9404008,-3.8207097,,,"gps",,"#220363",,"Tsavo Lion Study",493382.74142599443,9577690.271184418,"37S","Eastern African Time",2006-06-30 15:00:00.000
1228435,true,2006-06-30 18:01:00.000,38.9390139,-3.8231836,,,"gps",,"#220363",,"Tsavo Lion Study",493228.77420773497,9577416.807751246,"37S","Eastern African Time",2006-06-30 21:01:00.000
1228436,true,2006-07-01 00:00:00.000,38.9385228,-3.8235573,,,"gps",,"#220363",,"Tsavo Lion Study",493174.25079967047,9577375.496919582,"37S","Eastern African Time",2006-07-01 03:00:00.000
1228437,true,2006-07-01 12:01:00.000,38.9582382,-3.7974824,,,"gps",,"#220363",,"Tsavo Lion Study",495363.09190282004,9580257.816913849,"37S","Eastern African Time",2006-07-01 15:01:00.000
1228438,true,2006-07-01 18:01:00.000,38.9583589,-3.797109,,,"gps",,"#220363",,"Tsavo Lion Study",495376.491515443,9580299.09130773,"37S","Eastern African Time",2006-07-01 21:01:00.000
1228439,true,2006-07-02 00:00:00.000,38.9385075,-3.7801557,,,"gps",,"#220363",,"Tsavo Lion Study",493172.2106591556,9582172.892200105,"37S","Eastern African Time",2006-07-02 03:00:00.000
1228440,true,2006-07-02 18:00:00.000,38.9581222,-3.7710623,,,"gps",,"#220363",,"Tsavo Lion Study",495350.071278726,9583178.159679497,"37S","Eastern African Time",2006-07-02 21:00:00.000
1228441,true,2006-07-03 00:00:00.000,38.9299846,-3.7470344,,,"gps",,"#220363",,"Tsavo Lion Study",492225.58056842076,9585833.880539704,"37S","Eastern African Time",2006-07-03 03:00:00.000
1228442,true,2006-07-03 06:01:00.000,38.8162544,-3.7788893,,,"gps",,"#220363",,"Tsavo Lion Study",479597.8375484211,9582310.959019259,"37S","Eastern African Time",2006-07-03 09:01:00.000
1228443,true,2006-07-03 12:00:00.000,38.8129644,-3.7802662,,,"gps",,"#220363",,"Tsavo Lion Study",479232.56440646976,9582158.684846578,"37S","Eastern African Time",2006-07-03 15:00:00.000
1228444,true,2006-07-03 18:00:00.000,38.8109467,-3.7802318,,,"gps",,"#220363",,"Tsavo Lion Study",479008.5281242587,9582162.438789219,"37S","Eastern African Time",2006-07-03 21:00:00.000
1228445,true,2006-07-04 00:01:00.000,38.8133717,-3.7787401,,,"gps",,"#220363",,"Tsavo Lion Study",479277.75276706245,9582327.382725732,"37S","Eastern African Time",2006-07-04 03:01:00.000
1228446,true,2006-07-04 06:00:00.000,38.8114135,-3.7785359,,,"gps",,"#220363",,"Tsavo Lion Study",479060.3186278916,9582349.907147693,"37S","Eastern African Time",2006-07-04 09:00:00.000
1228447,true,2006-07-04 12:00:00.000,38.8114007,-3.7783606,,,"gps",,"#220363",,"Tsavo Lion Study",479058.89317298424,9582369.283706201,"37S","Eastern African Time",2006-07-04 15:00:00.000
1228448,true,2006-07-04 18:01:00.000,38.8114356,-3.7783729,,,"gps",,"#220363",,"Tsavo Lion Study",479062.76860026264,9582367.92496049,"37S","Eastern African Time",2006-07-04 21:01:00.000
1228449,true,2006-07-05 00:01:00.000,38.8111655,-3.7784058,,,"gps",,"#220363",,"Tsavo Lion Study",479032.7787522864,9582364.281834861,"37S","Eastern African Time",2006-07-05 03:01:00.000
1228450,true,2006-07-05 06:01:00.000,38.8113599,-3.7782627,,,"gps",,"#220363",,"Tsavo Lion Study",479054.36058442737,9582380.104145324,"37S","Eastern African Time",2006-07-05 09:01:00.000
1228451,true,2006-07-05 12:10:00.000,38.811211,-3.7783089,,,"gps",,"#220363",,"Tsavo Lion Study",479037.8285331663,9582374.993818508,"37S","Eastern African Time",2006-07-05 15:10:00.000
1228452,true,2006-07-05 12:12:00.000,38.8112039,-3.7783092,,,"gps",,"#220363",,"Tsavo Lion Study",479037.0401895889,9582374.960486693,"37S","Eastern African Time",2006-07-05 15:12:00.000
1228453,true,2006-07-05 18:03:00.000,38.8114106,-3.7783713,,,"gps",,"#220363",,"Tsavo Lion Study",479059.9926791191,9582368.101215176,"37S","Eastern African Time",2006-07-05 21:03:00.000
1228454,true,2006-07-06 00:00:00.000,38.8115623,-3.7783776,,,"gps",,"#220363",,"Tsavo Lion Study",479076.8368867367,9582367.408493802,"37S","Eastern African Time",2006-07-06 03:00:00.000
1228455,true,2006-07-06 18:01:00.000,38.8116395,-3.7782472,,,"gps",,"#220363",,"Tsavo Lion Study",479085.4056900929,9582381.82417543,"37S","Eastern African Time",2006-07-06 21:01:00.000
1228456,true,2006-07-07 00:01:00.000,38.8120841,-3.7790963,,,"gps",,"#220363",,"Tsavo Lion Study",479134.7922817463,9582287.979198005,"37S","Eastern African Time",2006-07-07 03:01:00.000
1228457,true,2006-07-07 06:02:00.000,38.8120516,-3.778434,,,"gps",,"#220363",,"Tsavo Lion Study",479131.16781069746,9582361.186053326,"37S","Eastern African Time",2006-07-07 09:02:00.000
1228458,true,2006-07-08 00:00:00.000,38.8120501,-3.7782325,,,"gps",,"#220363",,"Tsavo Lion Study",479130.9964431452,9582383.458912387,"37S","Eastern African Time",2006-07-08 03:00:00.000
1228459,true,2006-07-08 06:02:00.000,38.8101185,-3.7791375,,,"gps",,"#220363",,"Tsavo Lion Study",478916.5424453436,9582283.37771074,"37S","Eastern African Time",2006-07-08 09:02:00.000
1228460,true,2006-07-08 18:01:00.000,38.8102687,-3.7792762,,,"gps",,"#220363",,"Tsavo Lion Study",478933.223281935,9582268.050082108,"37S","Eastern African Time",2006-07-08 21:01:00.000
1228461,true,2006-07-09 00:02:00.000,38.8237834,-3.7796288,,,"gps",,"#220363",,"Tsavo Lion Study",480433.8380813831,9582229.39117179,"37S","Eastern African Time",2006-07-09 03:02:00.000
1228462,true,2006-07-09 06:01:00.000,38.8818922,-3.7756225,,,"gps",,"#220363",,"Tsavo Lion Study",486885.88399606606,9582673.320351653,"37S","Eastern African Time",2006-07-09 09:01:00.000
1228463,true,2006-07-09 12:01:00.000,38.896287,-3.7804894,,,"gps",,"#220363",,"Tsavo Lion Study",488484.278644206,9582135.561073184,"37S","Eastern African Time",2006-07-09 15:01:00.000
1228464,true,2006-07-09 18:01:00.000,38.9146943,-3.7846853,,,"gps",,"#220363",,"Tsavo Lion Study",490528.1712660244,9581671.989556575,"37S","Eastern African Time",2006-07-09 21:01:00.000
1228465,true,2006-07-10 00:00:00.000,38.9320828,-3.7942401,,,"gps",,"#220363",,"Tsavo Lion Study",492458.9688445933,9580616.020412916,"37S","Eastern African Time",2006-07-10 03:00:00.000
1228466,true,2006-07-10 06:01:00.000,38.8789848,-3.8537209,,,"gps",,"#220363",,"Tsavo Lion Study",486564.2729970013,9574040.653333783,"37S","Eastern African Time",2006-07-10 09:01:00.000
1228467,true,2006-07-10 12:01:00.000,38.8789584,-3.8534876,,,"gps",,"#220363",,"Tsavo Lion Study",486561.3382681207,9574066.440804455,"37S","Eastern African Time",2006-07-10 15:01:00.000
1228468,true,2006-07-10 18:01:00.000,38.8678113,-3.8573333,,,"gps",,"#220363",,"Tsavo Lion Study",485323.7936692445,9573641.171176787,"37S","Eastern African Time",2006-07-10 21:01:00.000
1228469,true,2006-07-11 00:01:00.000,38.8037036,-3.8930217,,,"gps",,"#220363",,"Tsavo Lion Study",478207.1478085088,9569694.954095507,"37S","Eastern African Time",2006-07-11 03:01:00.000
1228470,true,2006-07-11 06:02:00.000,38.8232034,-3.9599439,,,"gps",,"#220363",,"Tsavo Lion Study",480373.5884333432,9562298.13536793,"37S","Eastern African Time",2006-07-11 09:02:00.000
1228471,true,2006-07-11 12:02:00.000,38.8232183,-3.9599122,,,"gps",,"#220363",,"Tsavo Lion Study",480375.2417595869,9562301.639707284,"37S","Eastern African Time",2006-07-11 15:02:00.000
1228472,true,2006-07-11 18:00:00.000,38.8230708,-3.9599526,,,"gps",,"#220363",,"Tsavo Lion Study",480358.8685000319,9562297.170567939,"37S","Eastern African Time",2006-07-11 21:00:00.000
1228473,true,2006-07-12 00:00:00.000,38.8511506,-3.9676744,,,"gps",,"#220363",,"Tsavo Lion Study",483476.20310753497,9561444.247835618,"37S","Eastern African Time",2006-07-12 03:00:00.000
1228474,true,2006-07-12 06:01:00.000,38.7663843,-3.9839451,,,"gps",,"#220363",,"Tsavo Lion Study",474066.7477952822,9559643.571711954,"37S","Eastern African Time",2006-07-12 09:01:00.000
1228475,true,2006-07-12 18:00:00.000,38.7634347,-3.9728019,,,"gps",,"#220363",,"Tsavo Lion Study",473738.96340104006,9560875.20678352,"37S","Eastern African Time",2006-07-12 21:00:00.000
1228476,true,2006-07-13 00:00:00.000,38.7835846,-3.8842427,,,"gps",,"#220363",,"Tsavo Lion Study",475973.27510012646,9570664.802909782,"37S","Eastern African Time",2006-07-13 03:00:00.000
1228477,true,2006-07-13 06:01:00.000,38.779233,-3.8404869,,,"gps",,"#220363",,"Tsavo Lion Study",475488.8970121841,9575501.26482392,"37S","Eastern African Time",2006-07-13 09:01:00.000
1228478,true,2006-07-13 18:00:00.000,38.788008,-3.837511,,,"gps",,"#220363",,"Tsavo Lion Study",476463.08218702377,9575830.454681585,"37S","Eastern African Time",2006-07-13 21:00:00.000
1228479,true,2006-07-14 00:01:00.000,38.7719082,-3.786165,,,"gps",,"#220363",,"Tsavo Lion Study",474674.0523029554,9581505.567733545,"37S","Eastern African Time",2006-07-14 03:01:00.000
1228480,true,2006-07-14 06:00:00.000,38.7917019,-3.7548893,,,"gps",,"#220363",,"Tsavo Lion Study",476871.00985761214,9584963.19789285,"37S","Eastern African Time",2006-07-14 09:00:00.000
1228481,true,2006-07-14 18:02:00.000,38.7943651,-3.7502554,,,"gps",,"#220363",,"Tsavo Lion Study",477166.6070368777,9585475.478352472,"37S","Eastern African Time",2006-07-14 21:02:00.000
1228482,true,2006-07-15 00:00:00.000,38.8804844,-3.6816251,,,"gps",,"#220363",,"Tsavo Lion Study",486728.15909181663,9593063.299767174,"37S","Eastern African Time",2006-07-15 03:00:00.000
1228483,true,2006-07-15 06:02:00.000,38.9408295,-3.7118638,,,"gps",,"#220363",,"Tsavo Lion Study",493429.52355787705,9589721.544530496,"37S","Eastern African Time",2006-07-15 09:02:00.000
1228484,true,2006-07-15 18:00:00.000,38.946974,-3.7217253,,,"gps",,"#220363",,"Tsavo Lion Study",494111.8935593308,9588631.549266908,"37S","Eastern African Time",2006-07-15 21:00:00.000
1228485,true,2006-07-16 00:00:00.000,39.0002845,-3.7765991,,,"gps",,"#220363",,"Tsavo Lion Study",500031.58943945036,9582566.262057371,"37S","Eastern African Time",2006-07-16 03:00:00.000
1228486,true,2006-07-16 06:00:00.000,38.995118,-3.8015986,,,"gps",,"#220363",,"Tsavo Lion Study",499457.9429988121,9579802.943465544,"37S","Eastern African Time",2006-07-16 09:00:00.000
1228487,true,2006-07-16 12:00:00.000,38.9952689,-3.8015592,,,"gps",,"#220363",,"Tsavo Lion Study",499474.6976660115,9579807.298634805,"37S","Eastern African Time",2006-07-16 15:00:00.000
1228488,true,2006-07-16 18:00:00.000,38.9856999,-3.8025606,,,"gps",,"#220363",,"Tsavo Lion Study",498412.2366238968,9579696.59725701,"37S","Eastern African Time",2006-07-16 21:00:00.000
1228489,true,2006-07-17 00:00:00.000,38.9708189,-3.7906563,,,"gps",,"#220363",,"Tsavo Lion Study",496759.930494243,9581012.396608578,"37S","Eastern African Time",2006-07-17 03:00:00.000
1228490,true,2006-07-17 12:01:00.000,38.9707276,-3.7906664,,,"gps",,"#220363",,"Tsavo Lion Study",496749.79320431233,9581011.279864103,"37S","Eastern African Time",2006-07-17 15:01:00.000
1228491,true,2006-07-17 18:01:00.000,38.9710001,-3.7904565,,,"gps",,"#220363",,"Tsavo Lion Study",496780.048964088,9581034.482159156,"37S","Eastern African Time",2006-07-17 21:01:00.000
1228492,true,2006-07-18 00:00:00.000,38.970376,-3.7906209,,,"gps",,"#220363",,"Tsavo Lion Study",496710.75377322256,9581016.30787608,"37S","Eastern African Time",2006-07-18 03:00:00.000
1228493,true,2006-07-18 12:00:00.000,38.9695081,-3.7903536,,,"gps",,"#220363",,"Tsavo Lion Study",496614.3870483077,9581045.850516004,"37S","Eastern African Time",2006-07-18 15:00:00.000
1228494,true,2006-07-19 00:00:00.000,38.9717801,-3.7903177,,,"gps",,"#220363",,"Tsavo Lion Study",496866.6543498658,9581049.827263525,"37S","Eastern African Time",2006-07-19 03:00:00.000
1228495,true,2006-07-19 12:00:00.000,38.9365123,-3.8243336,,,"gps",,"#220363",,"Tsavo Lion Study",492951.0333393655,9577289.672326915,"37S","Eastern African Time",2006-07-19 15:00:00.000
1228496,true,2006-07-20 00:02:00.000,38.9709238,-3.790371,,,"gps",,"#220363",,"Tsavo Lion Study",496771.57681489154,9581043.932610197,"37S","Eastern African Time",2006-07-20 03:02:00.000
1228497,true,2006-07-20 12:01:00.000,38.8327376,-3.8479559,,,"gps",,"#220363",,"Tsavo Lion Study",481429.5346302395,9574677.022464713,"37S","Eastern African Time",2006-07-20 15:01:00.000
1228498,true,2006-07-21 00:01:00.000,38.7731733,-3.8393384,,,"gps",,"#220363",,"Tsavo Lion Study",474816.0694379763,9575628.039274763,"37S","Eastern African Time",2006-07-21 03:01:00.000
1228499,true,2006-07-22 00:00:00.000,38.8512722,-3.7215066,,,"gps",,"#220363",,"Tsavo Lion Study",483484.9660540811,9588654.508803127,"37S","Eastern African Time",2006-07-22 03:00:00.000
1228500,true,2006-07-23 00:00:00.000,38.9403426,-3.7863166,,,"gps",,"#220363",,"Tsavo Lion Study",493376.0169406013,9581491.911702046,"37S","Eastern African Time",2006-07-23 03:00:00.000
1228501,true,2006-07-23 12:00:00.000,38.990243,-3.8177168,,,"gps",,"#220363",,"Tsavo Lion Study",498916.6833742167,9578021.314488694,"37S","Eastern African Time",2006-07-23 15:00:00.000
1228502,true,2006-07-24 00:00:00.000,38.9391044,-3.7832616,,,"gps",,"#220363",,"Tsavo Lion Study",493238.5112464393,9581829.586406825,"37S","Eastern African Time",2006-07-24 03:00:00.000
1228503,true,2006-07-24 12:02:00.000,38.9418332,-3.7831702,,,"gps",,"#220363",,"Tsavo Lion Study",493541.5005555934,9581839.710071906,"37S","Eastern African Time",2006-07-24 15:02:00.000
1228504,true,2006-07-25 00:00:00.000,38.9395604,-3.7797477,,,"gps",,"#220363",,"Tsavo Lion Study",493289.11579761835,9582217.998653397,"37S","Eastern African Time",2006-07-25 03:00:00.000
1228505,true,2006-07-25 12:00:00.000,38.940652,-3.7758125,,,"gps",,"#220363",,"Tsavo Lion Study",493410.2914777034,9582652.984037127,"37S","Eastern African Time",2006-07-25 15:00:00.000
1228506,true,2006-07-26 00:00:00.000,38.9371605,-3.7801895,,,"gps",,"#220363",,"Tsavo Lion Study",493022.64739093883,9582169.145420609,"37S","Eastern African Time",2006-07-26 03:00:00.000
1228507,true,2006-07-27 00:00:00.000,38.9086443,-3.6991384,,,"gps",,"#220363",,"Tsavo Lion Study",489855.4313618226,9591127.840428945,"37S","Eastern African Time",2006-07-27 03:00:00.000
